,name,categories,lat,lng
406,Newcastle Fruit & Produce,Farmers Market,47.53729424073818,-122.16462712360857
407,Coal Creek Family YMCA,Gym,47.540966580534494,-122.1560624081059
408,Tapatio Mexican Restaurant,Mexican Restaurant,47.539832714282376,-122.16473497159738
409,QFC,Supermarket,47.5390791,-122.1648307
410,Jersey Mike's Subs,Sandwich Place,47.539180755615234,-122.16463470458984
411,Zoëyogurt Newcastle,Frozen Yogurt Shop,47.53956730745912,-122.16482588810742
412,Starbucks,Coffee Shop,47.539022,-122.164822
413,Coal Creek Marketplace,Shopping Mall,47.539180755615234,-122.16462707519531
414,Yang's Kitchen,Chinese Restaurant,47.539402,-122.16465
415,FixCasa,Home Service,47.533199310302734,-122.16251373291016
416,Lady S.,Bistro,47.533039,-122.162362
417,The Rusty Putter Course at Newcastle,Golf Course,47.542173,-122.158558
418,The Golf Club at Newcastle,Golf Course,47.535335715574426,-122.14300565292012
419,Red Town Dam,Trail,47.53614583218608,-122.12412430761059
420,TakeItOn 2Day: Seattle Bookkeeping and Accounting,Financial or Legal Service,47.540882,-122.122556
421,North Fork Falls,Waterfall,47.537096,-122.131798
422,Pinnacles Trailhead,Trail,47.53957830228206,-122.11113503567114
423,Sky Country Trailhead,Trail,47.53682008400996,-122.11678996928548
424,Cougar Mountain - Summit / Radio Towers,Scenic Lookout,47.53961736228477,-122.11726310612242
425,Cougar Mountain Regional Wildland Park - Anti-Aircraft Peak Trailhead,Trail,47.541050582980915,-122.09608906321779
426,"""Radar Park"" at Cougar Mountain Regional Wildland Park",Park,47.541240266895265,-122.09677661521175
427,Talus Trails,Trail,47.53818528925179,-122.07192307336516
428,Talus Playground,Playground,47.5381745475853,-122.07192453805317
429,Harvey Manning Park,Park,47.53817892070937,-122.07192269554018
430,Tibbetts Valley Park,Park,47.540940143629406,-122.05870259850981
431,All Clean,Home Service,47.5409246,-122.06935099999998
432,Issaquah TC Bay 2 (#64555),Bus Stop,47.542266,-122.062441
433,L15 Salon & Spa,Salon / Barbershop,47.538042,-122.04914
434,Hot Yoga Experience,Yoga Studio,47.54241642698171,-122.0496522097085
435,Just Poke,Poke Place,47.542037,-122.049433
436,REI,Sporting Goods Shop,47.5415459,-122.0487947
437,Target,Big Box Store,47.54218775172781,-122.05075435168034
438,Massage Envy - Issaquah,Spa,47.5416693,-122.0495217
439,Starbucks,Coffee Shop,47.54229572961867,-122.0507843609551
440,GNC,Supplement Shop,47.541753,-122.04973899999999
441,Bath & Body Works,Cosmetics Shop,47.542533447107374,-122.05020457982886
442,Papa Murphy's,Pizza Place,47.54191348792093,-122.04974127318728
443,Jamba Juice,Juice Bar,47.541763,-122.048548
444,Justice,Clothing Store,47.54242735600284,-122.04994116931152
445,Safeway,Grocery Store,47.5415923,-122.0478441
446,Verizon Wireless,Mobile Phone Shop,47.542344,-122.049749
447,Maple-Juniper Trail,Trail,47.54031347721671,-122.0501780894978
448,Issaquah Coffee Company,Coffee Shop,47.53960029668521,-122.04226425052708
449,The Black Duck Cask and Bottle,American Restaurant,47.540383995095,-122.0415417564654
450,Macky's Dim Sum,Dim Sum Restaurant,47.540033936231765,-122.04228235240282
451,Tantalus Restaurant,Greek Restaurant,47.53998622198396,-122.04196224571929
452,Flat Iron Grill,Steakhouse,47.5401281722749,-122.04125667404395
453,Gilman Village,Shopping Mall,47.5400867215403,-122.04183993491645
454,The Egg & Us - Issaquah,New American Restaurant,47.540973491233416,-122.0422806974299
455,White Horse Toys,Toy / Game Store,47.53988829077185,-122.04039230360061
456,XXX Rootbeer Drive-In,Burger Joint,47.53770330348434,-122.03505195282024
457,Ristorante Nicolino Italiano,Italian Restaurant,47.54032429691112,-122.04096727517133
458,Coconut Thai Restaurant,Thai Restaurant,47.53693380842677,-122.03620579612307
459,Tikka Masala,Indian Restaurant,47.5404229057839,-122.0409300946364
460,Redbox,Video Store,47.53877,-122.03634
461,Shell,Gas Station,47.53870238409557,-122.03669460467795
462,Ohana,Japanese Restaurant,47.54058135676011,-122.03976878580109
463,Masa Mexican Kitchen + Cantina,Mexican Restaurant,47.540402297452836,-122.04141735073867
464,KeyBank,Bank,47.54149064813387,-122.04359203577042
465,Mudhouse,Hobby Shop,47.539996,-122.04048999999999
466,ampm,Convenience Store,47.538456,-122.035869
467,Flavor Of Chengdu,Chinese Restaurant,47.540653228759766,-122.04496765136719
468,Blue Dog World,Pet Store,47.541012992791785,-122.04556692820627
469,Martha Washington Park,Park,47.543454481317,-122.26111558729791
470,Seward Park Tennis Courts,Tennis Court,47.54863207124327,-122.25747799144932
471,New Hope Kitchen,Thai Restaurant,47.546161,-122.215072
472,Wells Fargo ATM,ATM,47.540919821181845,-122.21599856451813
473,Shell,Gas Station,47.54525316275881,-122.19119146821723
474,Newcastle Fitness,Gym,47.543645,-122.196501
475,Pont Du Balmer,Scenic Lookout,47.54011932956755,-122.19431582223507
476,Newcastle Espresso,Coffee Shop,47.54493266342224,-122.19112740772216
477,Garage Door Repair Near Me,Home Service,47.544181,-122.171543
478,Appliance Repair Newcastle,Home Service,47.54241044601988,-122.17741012573241
479,North Renton,Coffee Shop,47.54855540081331,-122.17250662203988
480,Starbucks,Coffee Shop,47.54411562058259,-122.16384198410515
481,MOD Pizza,Pizza Place,47.54379441,-122.1639272
482,Newcastle Commons,Shopping Plaza,47.543343,-122.16181
483,Aji Sushi & Grill,Japanese Restaurant,47.5439,-122.1637
484,Blazing Onion Burger Company,Burger Joint,47.542728424072266,-122.1640853881836
485,Bellevue Carpet Cleaner,Carpet Store,47.54441833496094,-122.14576721191406
486,Forest Glen Park,Playground,47.54610319914424,-122.14779307162496
487,Benardout,Food,47.546982,-122.144566
488,Georgio's Subs,Sandwich Place,47.54506,-122.139665
489,You Name It,Gift Shop,47.545163,-122.132368
490,AA Red Wings Softball,Baseball Field,47.54231103292264,-122.13155074269896
491,Cougar Mountain Regional Wildland Park,Trail,47.54806286541504,-122.11455216351504
492,Cougar Mountain City View,Scenic Lookout,47.543584,-122.114109
493,Coal Creek Trail,Trail,47.54327477067211,-122.11532825286008
494,"Million Dollar View, Cougar Mountain Park",Scenic Lookout,47.54151530415814,-122.0952264638956
495,Pool at Hilton Garden Inn,Hotel Pool,47.546393,-122.0704
496,Dough Zone Dumpling House #4,Dumpling Restaurant,47.5467581036567,-122.06164372467786
497,Mud Bay Issaquah,Pet Store,47.546175318453734,-122.06127027098677
498,Emerald City Smoothie,Juice Bar,47.54614168480804,-122.06106806826965
499,Garlic Crush,Mediterranean Restaurant,47.54601057502386,-122.06199688078225
500,Issaquah Cafe,Breakfast Spot,47.54653624676991,-122.06106438902098
501,Riverdog Canine Coaching,Pet Store,47.54650417768247,-122.06664059091922
502,Hilton Garden Inn,Hotel,47.546259,-122.0648689
503,Starbucks,Coffee Shop,47.545925,-122.05956
504,Top Pot Doughnuts,Donut Shop,47.54331255907844,-122.05804626038693
505,SpringHill Suites by Marriott Seattle Issaquah,Hotel,47.5427298,-122.0566316
506,QFC,Supermarket,47.5466512,-122.060476
507,Gaslamp Bar & Grill,Pub,47.54388468970064,-122.05873511240404
508,Homewood Suites by Hilton,Hotel,47.5466855,-122.0652809
509,Naan n Curry,Indian Restaurant,47.54614989997401,-122.05843332952662
510,Baskin-Robbins,Ice Cream Shop,47.546117551905866,-122.06121620393833
511,WW (Weight Watchers),Weight Loss Center,47.546499874722095,-122.06123950162058
512,Small Threads For Kids,Kids Store,47.54651879229895,-122.05870354235795
513,Hobby Lobby,Fabric Shop,47.544076095771594,-122.0568142994307
514,Enterprise Rent-A-Car,Rental Car Location,47.546671,-122.05866599999999
515,Redbox,Video Store,47.546632,-122.06043600000001
516,Firestone Complete Auto Care,Automotive Shop,47.54605827,-122.05785851
517,Burger King,Fast Food Restaurant,47.54531096279703,-122.0636884868145
518,Gymnastics East,Gymnastics Gym,47.544628793863744,-122.0619549514058
519,Hilton Great American Grill,American Restaurant,47.546235383360546,-122.06482300876256
520,Toshi's Teriyaki,Asian Restaurant,47.546040547768584,-122.06153953020488
521,Legendary Doughnuts,Donut Shop,47.54631457667791,-122.06181824766288
522,McDonald's,Fast Food Restaurant,47.54531154473037,-122.05862681174669
523,Homewood Suites Buffet,Breakfast Spot,47.546849335114516,-122.06534690995969
524,Meadows Shopping Center,Shopping Mall,47.54596270321136,-122.06030164083371
525,Regis Salon,Salon / Barbershop,47.546632,-122.06043600000001
526,12th Ave Cafe,Breakfast Spot,47.543425664817775,-122.05042602594541
527,Five Guys,Burger Joint,47.543476,-122.050023
528,Gold's Gym,Gym,47.54412390059564,-122.05335472168929
529,Madras Dosa Corner,South Indian Restaurant,47.54403272736696,-122.05533742904662
530,Cafe Rio Mexican Grill,Mexican Restaurant,47.544627700562756,-122.04912395072968
531,Nothing Bundt Cakes,Dessert Shop,47.5430887,-122.050197
532,Tutta Bella Neapolitan Pizzeria,Pizza Place,47.54297198312,-122.04774369741355
533,Trader Joe's,Grocery Store,47.54360575399787,-122.05172940910929
534,Potbelly Sandwich Shop,Sandwich Place,47.542524,-122.049628
535,Wildfin American Grill,American Restaurant,47.54402196806588,-122.05052606374471
536,Noodle Boat Thai Restaurant,Thai Restaurant,47.54365380116116,-122.04704987653813
537,Malarkey's,Sports Bar,47.54468571663526,-122.0534465790151
538,Panera Bread,Bakery,47.5430028,-122.0500012
539,Starbucks,Coffee Shop,47.541695,-122.04759
540,Gemini Fish Market,Fish Market,47.546462386147155,-122.05740413995748
541,Taqueria La Venadita,Mexican Restaurant,47.544539357645476,-122.04888713932804
542,Jersey Mike's Subs,Sandwich Place,47.54416232341411,-122.04838196644918
543,Rite Aid,Pharmacy,47.5440962,-122.0545225
544,Elements Massage,Massage Studio,47.54335929413642,-122.04588319399754
545,Bigfoot Java,Coffee Shop,47.5442603573682,-122.04919881250876
546,Pier 1 Imports,Furniture / Home Store,47.5462361250873,-122.052348107099
547,See's Candies,Candy Store,47.542441977035594,-122.04947716235353
548,FedEx Office Print & Ship Center,Shipping Store,47.5436185,-122.0497151
549,Bed Bath & Beyond,Furniture / Home Store,47.5431239,-122.0496744
550,Lane Bryant,Clothing Store,47.544029235839844,-122.05210876464844
551,Dickey's Barbecue Pit,BBQ Joint,47.54423479213554,-122.04739557940758
552,Barnes & Noble,Bookstore,47.54799271922856,-122.05361646440797
553,Starbucks,Coffee Shop,47.548056,-122.053627
554,Issaquah Commons,Shopping Mall,47.541985897406796,-122.04827984851492
555,PetSmart,Pet Store,47.5477797,-122.055996
556,Wells Fargo,Bank,47.54612568582875,-122.05709964036942
557,Famous Footwear,Shoe Store,47.547847747802734,-122.05320739746094
558,SUBWAY,Sandwich Place,47.5452301803796,-122.05581224613456
559,Chase Bank,Bank,47.545293,-122.057029
560,Matress Depot,Mattress Store,47.545221000000005,-122.05601399999999
561,Creekside Angling Company,Sporting Goods Shop,47.546517,-122.05757
562,Georgio's Subs,Sandwich Place,47.54606,-122.05836699999999
563,Krispy Kreme Doughnuts,Donut Shop,47.546542,-122.038938
564,inSpa Issaquah,Spa,47.54765588428818,-122.04028905062373
565,Coho Cafe,Seafood Restaurant,47.54845885408888,-122.04144858678319
566,Teriyaki Bistro,Japanese Restaurant,47.54841361381165,-122.03897441226876
567,Qdoba Mexican Grill,Mexican Restaurant,47.5480645,-122.0406412
568,The Vitamin Shoppe,Supplement Shop,47.546999,-122.03963600000002
569,Jamba Juice,Juice Bar,47.547125,-122.039585
570,Starbucks,Coffee Shop,47.54736978,-122.0391764
571,Starbucks,Coffee Shop,47.54863412409922,-122.04020067062865
572,Cold Stone Creamery,Ice Cream Shop,47.548135,-122.038838
573,Redbox,Video Store,47.54848098754883,-122.03855895996094
574,Fred Meyer,Supermarket,47.548349,-122.0389223
575,The Home Depot,Hardware Store,47.5471068,-122.0368238
576,Sharetea Issaquah,Bubble Tea Shop,47.540714520117604,-122.04007807716089
577,Gilman Station,Shopping Mall,47.54069137573242,-122.04003143310547
578,Lash Allure,Health & Beauty Service,47.54072570800781,-122.04185485839844
579,Gossypium Quilt Shop,Arts & Crafts Store,47.540690999999995,-122.041878
580,Aubrey's Clock Gallery,Watch Shop,47.539996,-122.04048999999999
581,Kitchen Cupboard,Furniture / Home Store,47.539996,-122.04048999999999
582,Bangalore Cuisine of India,Indian Restaurant,47.539996,-122.04048999999999
583,Lucky You,Furniture / Home Store,47.539996,-122.04048999999999
584,Lizzie Parker Eco Atelier,Women's Store,47.5399529,-122.0409483
585,The Nifty Knitter,Arts & Crafts Store,47.539843,-122.041459
586,Village Green Yoga & Eco-Boutique,Yoga Studio,47.539659974252515,-122.04091791268338
587,Suburban Soul,Boutique,47.53974914550781,-122.04267883300781
588,Paisley Parlour,Ice Cream Shop,47.539444,-122.042487
589,Mule Expedition Outfitters,Outdoor Supply Store,47.539266,-122.03708700000001
590,Lake Sammamish Center,Shopping Mall,47.548099517822266,-122.03942108154297
591,Montage Dry Cleaners,Dry Cleaner,47.54848098754883,-122.03855895996094
592,Seward Park,Park,47.550206931134966,-122.25733181932064
593,Seward Park Loop,Trail,47.55096672907999,-122.25698760035962
594,Seward Park Playground,Playground,47.549394974177915,-122.2563285556545
595,Seward Park Bike Path,Trail,47.550951781493815,-122.25723767640955
596,Seward Park Audubon Center,Nature Preserve,47.54954270899861,-122.25631134100941
597,Seward Park Clay Studio,Arts & Crafts Store,47.549638,-122.25629099999999
598,Seward Park Picnic Grounds,Park,47.551843385325945,-122.25577265612398
599,Seward Park Amphitheater,Amphitheater,47.55052135072296,-122.2513747215271
600,Seward Park Lower Picnic Grounds,Park,47.54979496549803,-122.25078225366953
601,Groveland Park,Beach,47.55110413529384,-122.23354457438003
602,Wine Trails Northwest,Wine Bar,47.547351,-122.230502
603,Coffee Ala Cart,Food,47.552490234375,-122.2286376953125
604,Island Crest Park,Park,47.55113968844851,-122.22167381995652
605,Adventure Playground,Playground,47.5504,-122.223625
606,Dragon Park,Playground,47.55181285810767,-122.22180204346918
607,Deane's Childrens Park,Playground,47.551925,-122.222545
608,Pleasure Point Bar & Grill,Beer Garden,47.550743,-122.196739
609,Yacht House,Boat or Ferry,47.550262882528784,-122.1947581626006
610,Kimberlee Park,Park,47.550612193914965,-122.19448200122099
611,"Vasa Park, Bellevue",Park,47.552082482146815,-122.1944986726501
612,The party deck,Scenic Lookout,47.54886245727539,-122.19107818603516
613,Terry's Kitchen,Asian Restaurant,47.55233624973228,-122.17985738066092
614,Cloud 9 Burgers,Burger Joint,47.551832670904076,-122.17882918175877
615,Newport Hills Park,Park,47.548793378822886,-122.18061266075195
616,Newport Hills Dog Park,Dog Run,47.55088712677889,-122.18518559791532
617,S-Mart,Grocery Store,47.552040100097656,-122.1796875
618,Newport hills park and ride,Bus Station,47.55002396080814,-122.17840999339724
619,Stod's Baseball,Baseball Field,47.55225953747334,-122.17953455800368
620,Sahara Pizza,Pizza Place,47.55121994018555,-122.1784896850586
621,Newport Hills Mail Boxes & Shipping Center,Shipping Store,47.55121994018555,-122.1784896850586
622,Teriyaki Town II,Asian Restaurant,47.55118020190966,-122.17829774234018
623,"Armadillo Painting, LLC",Construction & Landscaping,47.553825,-122.18176899999999
624,Cornerstone Dance Studio,Dance Studio,47.5512126614969,-122.17811269499873
625,Lees Martial Arts,Martial Arts School,47.55143948306196,-122.17814514450934
626,Resonate Brewery & Pizzaria,Brewery,47.55211632003625,-122.1775873764302
627,Coal Creek Trailhead,Trail,47.553399795512206,-122.16996893364714
628,MUSTARD SEED GRILL & PUB,Bar,47.55201561046852,-122.1776425792411
629,Bill Pace Fresh Fruit & Produce,Market,47.552014,-122.177539
630,Bellevue Parks Dept. Tennis Court,Tennis Court,47.54926922094529,-122.15649166129212
631,Meadow Wood Park,Playground,47.54905355,-122.1556511
632,Samurai Jack (Jackin' it On The Road!),Multiplex,47.551597595214844,-122.15457916259766
633,Coal Creek Natural Area,State / Provincial Park,47.553357,-122.165651
634,American Rose Garden,Construction & Landscaping,47.54972457885742,-122.1435775756836
635,Hiteus,Korean Restaurant,47.552886250806836,-122.13400880869385
636,Saddleback Park,Playground,47.55399098781373,-122.13825713480948
637,Lewis Creek Park,Park,47.55296462764606,-122.12561689966273
638,Gourmini's Food Truck,Food Truck,47.55294627122139,-122.12565633967313
639,La Riviera Maya Food Truck,Food Truck,47.55295929080589,-122.12558056986971
640,Lakemont Highlands Park,Playground,47.552973105833516,-122.12560756734166
641,Seattle Seahawks 12 Club,American Restaurant,47.552971277224756,-122.1255963574541
642,Silverleaf Park,Tennis Court,47.552976194493596,-122.1256285434749
643,Lewis Creek Park Visitors Center,Tourist Information Center,47.55297689931238,-122.12563768433095
644,Keever and Associates,Construction & Landscaping,47.5529328,-122.1156528
645,Deer Run Park,Park,47.55344826172584,-122.10422749779104
646,Earth Fare,Market,47.5543212890625,-122.09098815917969
647,Lake Sammamish State Park,State / Provincial Park,47.55063954910979,-122.07683024958602
648,Issaquah Fitness,Gym,47.55066045849621,-122.07681513585837
649,Starbucks,Coffee Shop,47.550659546249804,-122.07678801762276
650,Arena Sports - Issaquah,Athletics & Sports,47.551142673893246,-122.07037125547238
651,Cougar Mountain Zoo,Zoo,47.55066373659809,-122.0768098931824
652,Gemini Fish Too,Food Truck,47.55081860330993,-122.07639048478032
653,Cougar Mountain,Trail,47.550654203397066,-122.07678983537834
654,Anthology Apartments,Residential Building (Apartment / Condo),47.55076804,-122.07303751
655,Wild Treasure Gift Shop,Gift Shop,47.552736,-122.080107
656,Lowe's,Hardware Store,47.549145,-122.0565386
657,IHOP,Breakfast Spot,47.551243043178516,-122.060056870703
658,T-Mobile,Mobile Phone Shop,47.55165152642599,-122.05795914185666
659,Motel 6,Motel,47.550699,-122.060713
660,Formula Brewing,Brewery,47.54957962036133,-122.06625366210938
661,I-90 Exit 15 Ped Overpass,Trail,47.55024381453208,-122.05968995708051
662,Looks,Gift Shop,47.546632,-122.06043600000001
663,Szechuan Chef,Szechuan Restaurant,47.546632,-122.06043600000001
664,Lake Samammish Soccer Fields,Soccer Field,47.55274922998043,-122.06034291182306
665,Happy Lemon,Bubble Tea Shop,47.551792,-122.05807
666,Issaquah Farmers Market,Farmers Market,47.550086869788046,-122.04922199249268
667,Costco Food Court,Pizza Place,47.5512070322199,-122.05201175269126
668,Costco,Warehouse Store,47.5511603696816,-122.05248871638817
669,PCC Community Markets,Organic Grocery,47.55145262,-122.05629544
670,Costco Pharmacy,Pharmacy,47.55136349958373,-122.05244815740184
671,O'char Thai Cuisine,Thai Restaurant,47.55040462441458,-122.05601395095833
672,Pickering Barn,Farm,47.55022725722777,-122.04939694668491
673,iSushi,Sushi Restaurant,47.55055962551583,-122.0563051154694
674,Orenji Sushi & Noodles,Ramen Restaurant,47.55089715644733,-122.04562157908433
675,Mirchi,Indian Restaurant,47.550836793818064,-122.04563283610253
676,Red Robin Gourmet Burgers and Brews,Burger Joint,47.54917677,-122.0534853
677,Michaels,Arts & Crafts Store,47.55032939364562,-122.05663240263675
678,Jenny Pho,Vietnamese Restaurant,47.55146293854732,-122.0550028886737
679,GameStop,Video Game Store,47.55058326508578,-122.05614894501365
680,Petco,Pet Store,47.54447164614648,-122.05198672432337
681,Big 5 Sporting Goods,Sporting Goods Shop,47.551218210071276,-122.0558305926341
682,Big Lots,Big Box Store,47.54685466172473,-122.05433021709189
683,The Gym,Gym,47.54931188548528,-122.0520117082334
684,Duck Park,Park,47.54835392929128,-122.05248378049824
685,Leathers,Furniture / Home Store,47.547714849369605,-122.05353075556891
686,Taco Time,Taco Place,47.54489881949615,-122.05331795153904
687,Costco Lake,Lake,47.54776000055673,-122.05051200137777
688,Jack in the Box,Fast Food Restaurant,47.54466641738259,-122.05000653862953
689,Shiny Tea,Bubble Tea Shop,47.550349,-122.05656200000001
690,Aaron Brothers Art and Framing,Arts & Crafts Store,47.55074279745855,-122.0564808056737
691,Ross Dress for Less,Clothing Store,47.54405919180652,-122.05169606295958
692,Taco Time,Taco Place,47.551674276525716,-122.04598879877665
693,Shoe Repair,Shoe Repair,47.545082092285156,-122.05472564697266
694,Red Corner,Chinese Restaurant,47.5445976156158,-122.05347736281068
695,J&J Chinese Restaurant,Szechuan Restaurant,47.5443372,-122.0532816
696,Zushi Sushi,Sushi Restaurant,47.551578,-122.043246
697,The Value Village Center,Thrift / Vintage Store,47.552406896436146,-122.04270075023696
698,Similan Thai Cuisine,Thai Restaurant,47.55095949750261,-122.04132895784335
699,SUBWAY,Sandwich Place,47.550603179612175,-122.03999588280334
700,Chase Bank,Bank,47.54862792316676,-122.0388732473705
701,24 Hour Fitness,Gym / Fitness Center,47.55041599102253,-122.039997825948
702,Redbox,Video Store,47.550909000000004,-122.04244299999999
703,Papa John's Pizza,Pizza Place,47.5470068395821,-122.03962486867624
704,Golden Teriyaki,Asian Restaurant,47.55143200342275,-122.04298551056911
705,Best Buy,Electronics Store,47.54930437791317,-122.04130290103808
706,AT&T,Mobile Phone Shop,47.547416395019226,-122.04021850836523
707,Verizon Wireless,Mobile Phone Shop,47.551353000000006,-122.042925
708,Panda Express,Chinese Restaurant,47.54757642586643,-122.04036554285493
709,Bartell Drugs,Pharmacy,47.55099971461129,-122.04283848660127
710,Fatburger,Burger Joint,47.546043338654954,-122.03853608046916
711,Joker Pub & Grill,Bar,47.55141704859469,-122.04284242045948
712,FedEx Ship Center,Shipping Store,47.55298,-122.045816
713,Fred Meyer Pharmacy,Pharmacy,47.5488008,-122.0397611
714,Bliss Spa,Spa,47.550960540771484,-122.04073333740234
715,Fred Meyer Jewelers,Jewelry Store,47.548717967200176,-122.03886555769066
716,World Nails,Nail Salon,47.550482852944086,-122.03997793089644
717,Party @ Display and Costume,Arts & Crafts Store,47.549303692577034,-122.04081539350973
718,Music & Arts,Music Store,47.5484084,-122.0413181
719,Issaquah Mini Storage,Home Service,47.54785783,-122.04188183
720,Ivar’s Seafood Bar,Seafood Restaurant,47.547374,-122.039819
721,Budget Truck Rental,Rental Car Location,47.547558,-122.041835
722,Karate West,Martial Arts School,47.54955932331963,-122.0436861934251
723,mySpine Sports Chiropractic,Chiropractor,47.55084,-122.043268
724,Lovers,Adult Boutique,47.551353000000006,-122.042925
725,Value Village,Thrift / Vintage Store,47.5524695,-122.0425407
726,Tuscan Stone Pizza,Pizza Place,47.54570866735425,-122.03963268319957
727,Park Hill Pool,Gym Pool,47.55300144376191,-122.03939437866211
728,Walgreens,Pharmacy,47.5452384,-122.0373977
729,Englund Construction,Construction & Landscaping,47.550585,-122.033472
730,McDonald's,Fast Food Restaurant,47.55270127077411,-122.04346788288149
731,Seward Park Beach,Beach,47.55497088417898,-122.26227225002947
732,Andrew's Bay,Bay,47.55700420630796,-122.2580174686616
733,Gay Bay (Andrews Bay),Harbor / Marina,47.55771897313236,-122.25742444260186
734,Ferdinand Street Boat Lanch,Park,47.55751055971697,-122.26227858353701
735,Seward Bay,Boat or Ferry,47.55804022933447,-122.26171327598985
736,The Magnificent Forest,Park,47.554362,-122.251183
737,Sqebeqsed Trail,Trail,47.556685,-122.25112
738,Subaru Key Replacement Seattle WA,Locksmith,47.55821251531815,-122.2200384736061
739,Honda Key Replacement Seattle WA,Locksmith,47.55843985860293,-122.22093164920808
740,Mercer Island Garage Door Service,Home Service,47.55994869988837,-122.22423076629637
741,Goodwill,Thrift / Vintage Store,47.55635526744841,-122.18881996950957
742,Newport Hills Swim & Tennis Club,Tennis Court,47.555387890800475,-122.18351723309259
743,Goodwill Donation Station,Thrift / Vintage Store,47.555119,-122.189333
744,Shelly McGowan,Business Service,47.55862,-122.17155
745,Foresthill Park,Park,47.55824451479171,-122.16446203898214
746,Bentall Fitness Room,Gym,47.55734443582219,-122.16594432585238
747,Gin And Suds,Racetrack,47.558259,-122.164781
748,"SEOBrandMedia, Inc.",IT Services,47.557204999999996,-122.14666899999999
749,Lawrences Bargain Haven,Thrift / Vintage Store,47.558772,-122.153045
750,Couche De Fine,Bar,47.56001,-122.149494
751,Alpha Heating & Air Conditioning,Home Service,47.551365999999994,-122.139253
752,Bigfoot Java,Coffee Shop,47.55605959295869,-122.12104391772674
753,Lakemont Pizza & Grill,Pizza Place,47.55623245239258,-122.12089538574219
754,Overlook At Lakemont Apartments,Rental Service,47.55574523,-122.11956245
755,Town & Country Market,Market,47.558178685127764,-122.1151954029897
756,Lakemont Community Park,Park,47.55860737525415,-122.11465121118643
757,Starbucks,Coffee Shop,47.558527,-122.114639
758,The UPS Store,Shipping Store,47.5578616,-122.1148146
759,Teriyaki House,Japanese Restaurant,47.55811636279499,-122.11499056554767
760,Nice Cuts,Cosmetics Shop,47.558128612277926,-122.11489633623614
761,Skate Park at Lakemont Community Park,Skate Park,47.5582679444723,-122.11466730734959
762,Fat Dad Crossfit,Athletics & Sports,47.560148999999996,-122.111204
763,Issaquah Paddle Sports,Sporting Goods Shop,47.554649353027344,-122.07268524169922
764,Cougar Mountain Wildland Park,Trail,47.55067180939856,-122.07685109654884
765,Samammish Shore,Surf Spot,47.55067397491085,-122.07681672862049
766,Big Tree Ridge Trailhead - Cougar Mountain,Trail,47.55066148625192,-122.07680866920431
767,Lake Sammamish State Park Playground,Playground,47.5575425167604,-122.06552811371358
768,Snake Trail,Trail,47.55495034692576,-122.06787442309698
769,Hector's Trail,Trail,47.55493645813049,-122.0678807317704
770,AVP Pro Beach Volleyball Seattle Open,Volleyball Court,47.55805,-122.064565
771,Lake Samammish State Park - Sunset Beach,Beach,47.558971,-122.065585
772,Costco IT Offices,IT Services,47.55148829671261,-122.06577703932193
773,Peasant Food Manifesto,Food Truck,47.555756925536784,-122.04966644061379
774,Seward Park - North Beach,Beach,47.562112,-122.253236
775,Hydros,Lake,47.562527,-122.243437
776,Trio Cleaners LLC in Mercer Island,Home Service,47.560397578971724,-122.2274172306061
777,Personal Injury Lawyer Issaquah,Lawyer,47.56036861914692,-122.22723484039307
778,Ellis Pond,Lake,47.56116987072283,-122.21601293589468
779,Mercer Island Pro Locks,Locksmith,47.556971999999995,-122.224566
780,SE 53rd Open Space Trail,Trail,47.561160692164094,-122.21588636419293
781,Fat Burger,Burger Joint,47.561831,-122.18134099999999
782,Harmony Day Spa,Cosmetics Shop,47.559384540872585,-122.18847813696432
783,Lake Washington Loop,Lake,47.56532358720731,-122.18937992213831
784,Somerset Recreation Club,Athletics & Sports,47.56550066763454,-122.15917960522788
785,Skywalker Products,Construction & Landscaping,47.5638,-122.15536
786,Bus Stop Somerset And 143rd,Bus Stop,47.56180823692577,-122.15078924583912
787,P90X,Gym,47.563232,-122.145261
788,Collingwood Mini Park,Playground,47.55950269037917,-122.12623400021214
789,Timberlake Park,Park,47.565306037964405,-122.09593534469604
790,El Bee,Lounge,47.56103894491921,-122.09634799483005
791,Issaquah state park boat launch,Pier,47.56233898082047,-122.09373983658215
792,Mt Si Golf Course Driving Range,Golf Driving Range,47.56081318239826,-122.09201193530927
793,Meerwood Park,Park,47.560734235760364,-122.08509922027588
794,Sunset Beach Bathhouse,Bathing Area,47.558344,-122.06473
795,Lake Sammamish Boat Launch,Lake,47.56445179644655,-122.05480098724365
796,Hans Jensen Park,Campground,47.56510333298518,-122.05016262081898
797,Edgemoor Community Park,Park,47.56396799091106,-122.03460700403723
798,Leslie Weldon Design,Furniture / Home Store,47.564468,-122.03881299999999
799,Michael's Professional Carpet Cleaning,Carpet Store,47.564273,-122.03668700000001
800,Lake Washington Wetlands,Scenic Lookout,47.56276097,-122.26226849
801,forest landing,Waterfront,47.568116,-122.233409
802,Frances Gaul Photography,Photography Studio,47.568424224853516,-122.22821044921875
803,franklin landing park,Park,47.570518493652344,-122.23719024658203
804,Rotary Park,Park,47.56775222252545,-122.22144220124957
805,Mercer Island Thrift Store,Thrift / Vintage Store,47.56441152,-122.22423373
806,The Archtops - Mercer Island Wine Walk,Music Venue,47.5706548,-122.2220673
