,name,categories,lat,lng
2751,Fiddler's Inn,Pub,47.69641431119357,-122.29087996523529
2752,U.S. Bank ATM,ATM,47.691941,-122.29041200000002
2753,Rite Aid,Pharmacy,47.690673,-122.290211
2754,Wells Fargo,Bank,47.6907605215093,-122.29113847017288
2755,QFC,Supermarket,47.6899059,-122.2903932
2756,Wong's Kitchen,Chinese Restaurant,47.69699326208247,-122.29022139546049
2757,our lady of the lake gym,Gym,47.693518,-122.289323
2758,ajaxx63,Clothing Store,47.6936311558925,-122.29057788848877
2759,La Pasta,Italian Restaurant,47.69518763141132,-122.29043641899008
2760,Morningside Market,Grocery Store,47.69519207681214,-122.29051232739825
2761,Wedgwood Rock,Park,47.68667379708589,-122.29216594140598
2762,Hunter Farms Pumpkin Patch,Park,47.685880790673714,-122.2904619360078
2763,Penguin Park,Park,47.696905,-122.288097
2764,Metro Bus Stop #25000,Bus Line,47.69700986004066,-122.29100616925659
2765,Matthews Beach Park,Park,47.69655245150628,-122.27325575137968
2766,Sand Point Country Club,Golf Course,47.689068,-122.2693
2767,SPCC Work-Out Room,Gym,47.68924851412205,-122.26931553018629
2768,Sandpoint Burke Gilman Trail Y,Trail,47.69060624282014,-122.26815623421344
2769,NOAA Cafetaria,Cafeteria,47.6870745550934,-122.25558235752966
2770,Juanita Bay Park,Park,47.695417800959284,-122.21078333558285
2771,The Market Street Grill,American Restaurant,47.6892684119161,-122.20965722718184
2772,healthy bonez,Juice Bar,47.689581,-122.2097
2773,Crestwoods Park,Baseball Field,47.69102000266375,-122.19715953296524
2774,Crestwood Field,Park,47.69080088332651,-122.19719162345007
2775,Forbes Creek Stairs,Trail,47.69434356689453,-122.19747924804688
2776,Forbes Creek Park,Park,47.69695718559213,-122.202587985553
2777,Highlands Park,Park,47.690599,-122.188849
2778,Haven Skin Care,Spa,47.692062,-122.183297
2779,Pool Hot Tub at Resort at Forbes Creek,Hotel Pool,47.69646917619763,-122.1927549651842
2780,North Rose Hill Woodlands Park Play Area,Playground,47.68878852766012,-122.17082514291624
2781,North Rose Hill Park Boardwalk,Park,47.68696469743722,-122.17312323627762
2782,Field Level Media,Athletics & Sports,47.68665469810478,-122.18240976333617
2783,Forbes Lake,Lake,47.68573021131587,-122.17972755432129
2784,The Hermit's Grove,Garden,47.68827438354492,-122.16438293457031
2785,Mark Twain Park,Park,47.695322392582156,-122.16897046856121
2786,Interlake Gun Range,Gun Range,47.68736267089844,-122.1590347290039
2787,Rainbow Run Putting Course,Golf Course,47.690058535557185,-122.14938773093347
2788,Willows Run Golf Course,Golf Course,47.693212305878994,-122.14985847473145
2789,Fire Creek Grill,New American Restaurant,47.69324908887866,-122.15014107796131
2790,Sammamish River,River,47.690639,-122.135604
2791,PSE Powerline Trail,Trail,47.69492645624932,-122.12607378325251
2792,Bus Stop,Bus Stop,47.69009728333333,-122.12956135
2793,Metro Stop 74037,Bus Stop,47.692842166272186,-122.12341374956664
2794,Meadow Neighborhood Park,Park,47.695320964883955,-122.12634086608887
2795,Avignon Pool,Pool,47.68658409135864,-122.12943702609286
2796,Redmond Jr High Tennis Courts,Tennis Court,47.69165526692441,-122.11954193389288
2797,Brian Lundell Piano Instruction,Music Store,47.687414000000004,-122.121344
2798,Redmond Odeon,Movie Theater,47.68650215549675,-122.12282298788479
2799,Hartman Park,Park,47.692049057707614,-122.10995515119689
2800,Hartman Soccer Field,Soccer Field,47.69069985485253,-122.11002709455059
2801,Tennis Courts @ Redmond High,Tennis Court,47.69321360882822,-122.10822114406916
2802,Redmond Performing Arts Center,Performing Arts Venue,47.69459029403703,-122.10662068400259
2803,Northwest Center-Redmond Pool,Pool,47.69253869177638,-122.10605798305502
2804,Redmond High School Cafeteria,Cafeteria,47.6953090167387,-122.10727316075709
2805,Lower Bear Creek,Lake,47.69063908043734,-122.09289975083479
2806,Little Bit - Redmond,Athletics & Sports,47.69369075328032,-122.08912109736755
2807,Archway Equestrian Sports,Farm,47.69382784122404,-122.08932007048719
2808,Chez Neward,Speakeasy,47.69060255649081,-122.08510189859585
2809,Dick Turner's Magic Landscape,Construction & Landscaping,47.689802,-122.084776
2810,Farrel-McWhirter Park,Park,47.69361266331997,-122.08018667570713
2811,Overlake School Field #1,Soccer Field,47.695276,-122.073638
2812,JD Tree Service,Tree,47.691371999999994,-122.05771899999999
2813,Redmond Watershed,Trail,47.69612249240553,-122.05120425095065
2814,Goodwill Donation Trailer,Thrift / Vintage Store,47.69334333021223,-122.04546416656466
2815,Jazzercise,Gym / Fitness Center,47.690506,-122.044459
2816,Redmond Ridge Community Center,Playground,47.690381244640754,-122.0443912395544
2817,gasline trails @ union hill,Trail,47.689447091799146,-122.04396528982184
2818,Bellevue Boys & Girls Club,Student Center,47.61246093373673,-122.20790580541731
2819,Joseph Jewelry,Jewelry Store,47.609615999999995,-122.204844
2820,Patina Collections,Arts & Crafts Store,47.610170631369364,-122.20336421724684
2821,Title Nine,Women's Store,47.61002204178651,-122.20353484153748
2822,Elite Fitness,Gym,47.609336103498286,-122.20401154639464
2823,Alleviation Massage,Massage Studio,47.60938262939453,-122.20344543457031
2824,Aaron Brothers Art and Framing,Arts & Crafts Store,47.610026143464644,-122.19944
2825,Zara Man,Clothing Store,47.614317,-122.203904
2826,Potbelly Sandwich Shop,Sandwich Place,47.61401400000001,-122.1978436
2827,Capital One Café,Café,47.614643,-122.20081599999999
2828,Chipotle Mexican Grill,Mexican Restaurant,47.613549521470155,-122.19978445305843
2829,Starbucks,Coffee Shop,47.614089689715136,-122.19925780113527
2830,Cast Iron Studios,Restaurant,47.614015462934894,-122.19818879551813
2831,Zumiez,Clothing Store,47.61443,-122.19925
2832,Pho Cyclo Cafe,Vietnamese Restaurant,47.61453559636656,-122.19618612204908
2833,New York Cafe Deli Market,Café,47.61374110793636,-122.1970469217852
2834,Kate Spade New York,Women's Store,47.61596762350407,-122.20405268618534
2835,Eddie Bauer,Clothing Store,47.61554289521285,-122.20457069970185
2836,Great State Burger,Burger Joint,47.615576470982674,-122.2035277749556
2837,The North Face,Sporting Goods Shop,47.61621903687952,-122.20498021671244
2838,Nordstrom Grill,Café,47.6169922,-122.2040084
2839,Pottery Barn,Furniture / Home Store,47.616260337183455,-122.20398853797892
2840,Tommy Bahama,Clothing Store,47.61642548244843,-122.20422646144152
2841,Anthropologie,Women's Store,47.61578848940715,-122.20482833602844
2842,Madewell,Women's Store,47.6160146,-122.2036964
2843,Michael Kors,Boutique,47.6162597,-122.2041389
2844,Cinnabon,Bakery,47.61575771627343,-122.20484490188463
2845,Auntie Anne's,Snack Place,47.61574445027136,-122.20485867222378
2846,Jamba Juice,Juice Bar,47.616064,-122.204561
2847,KuKuRuZa,Snack Place,47.616145583830516,-122.20481086668379
2848,Free People,Boutique,47.61565235792028,-122.2047992832148
2849,Woods Coffee,Coffee Shop,47.616206440412796,-122.20496586695559
2850,PacSun,Clothing Store,47.616422943596795,-122.20497193245441
2851,Williams-Sonoma,Kitchen Supply Store,47.61595422035123,-122.20394823294448
2852,AT&T,Mobile Phone Shop,47.616018232265006,-122.20387859391786
2853,Brookstone,Electronics Store,47.61617380323746,-122.20473563629744
2854,T-Mobile,Mobile Phone Shop,47.6167511,-122.2046714
2855,Lids,Accessories Store,47.61613833299995,-122.20452272635636
2856,Mariners Team Store,Clothing Store,47.615815851298244,-122.20478534203554
2857,Verizon,Mobile Phone Shop,47.6157309,-122.2050716
2858,Lovesac,Furniture / Home Store,47.616324,-122.2046866
2859,Pop-In @ Nordstrom,Clothing Store,47.616377,-122.205048
2860,Leica Store,Camera Store,47.61629102554828,-122.20433466263731
2861,White House Black Market,Women's Store,47.61648381447301,-122.20395752328061
2862,Taylor Shellfish Bellevue,Seafood Restaurant,47.61478097895679,-122.20146803670099
2863,Pearl,Cocktail Bar,47.61615146109624,-122.20115526724483
2864,The Container Store,Furniture / Home Store,47.61675152814761,-122.20128321581586
2865,McCormick & Schmick's,Seafood Restaurant,47.616809859807155,-122.20082581043243
2866,The Living Room,Hotel Bar,47.61524608344126,-122.20011873217031
2867,Coco Izakaya,Japanese Restaurant,47.61508857858135,-122.198588848114
2868,Earl's Restaurant & Bar,New American Restaurant,47.61636474267542,-122.20151126209372
2869,Lucky Strike Lanes,Bowling Alley,47.61674174411298,-122.20146065348128
2870,Cypress Lounge,Cocktail Bar,47.61575876105047,-122.20063402576368
2871,P.F. Chang's,Chinese Restaurant,47.6167936,-122.2020492
2872,LA Fitness,Gym,47.61522383958724,-122.19918554629587
2873,Jimmy John's,Sandwich Place,47.61627032669467,-122.19647882816656
2874,Trophy Café,Cupcake Shop,47.61616761719628,-122.19332103935793
2875,Fez on Wheels,Food Truck,47.61486921298822,-122.19385398593529
2876,Market Fresh,Vegetarian / Vegan Restaurant,47.61580193739812,-122.19630963421987
2877,777 Cafe,Deli / Bodega,47.616911744752215,-122.1965729086972
2878,Starbucks,Coffee Shop,47.61572330334561,-122.1963977053376
2879,FedEx Services,Shipping Store,47.61607441127678,-122.19563333418094
2880,Blank Space Cafe,Café,47.615446580814115,-122.1965718269348
2881,City Soups,Soup Place,47.61618481891125,-122.19645239544779
2882,Topolino's Pizza,Pizza Place,47.617251142574084,-122.19830382869392
2883,Ishoni Yakiniku,Japanese Restaurant,47.61763152238815,-122.19766227931036
2884,Thai Grill,Thai Restaurant,47.617467541268574,-122.19709220592709
2885,Huang Ji Huang,Chinese Restaurant,47.626858,-122.144725
2886,Rich's,Furniture / Home Store,47.628365,-122.14844
2887,Rich's for the Home - Bellevue,Furniture / Home Store,47.62838755,-122.14761224
2888,Honey Nail and Spa,Nail Salon,47.6315526,-122.1428487
2889,Metro Bus Stop Ne 24th & 156th,Bus Stop,47.63079022758408,-122.13248057206238
2890,Club Pilates,Pilates Studio,47.633563,-122.140543
2891,SalonCentric,Cosmetics Shop,47.63254928588867,-122.13700103759766
2892,Shaburina,Shabu-Shabu Restaurant,47.634474,-122.137524
2893,Avalon Esterra Park Fitness Center,Gym / Fitness Center,47.63378143310547,-122.13700103759766
2894,Packaging Specialties Co,Gift Shop,47.63254928588867,-122.13700103759766
2895,Metro Bus Stop (156th & 28th),Bus Stop,47.635751,-122.132327
2896,Marymoor Park Climbing Wall,Rock Climbing Spot,47.66428546610218,-122.11148142814636
2897,Marymoor Soccer #4,Soccer Field,47.665200240846936,-122.1198485541471
2898,Marymoor Soccer #2,Soccer Field,47.66489422192,-122.12003490210222
2899,Steven's Pass,Ski Lodge,47.667539602418785,-122.11144087311348
2900,Petco,Pet Store,47.6687434622463,-122.11564421653748
2901,Aaron Brothers Art and Framing,Frame Store,47.66889663167962,-122.11553282519286
2902,Sound Credit Union,Credit Union,47.67022,-122.111215
2903,Chick'n Fix,Food Truck,47.67267523933036,-122.1226481644722
2904,Pecado Bueno,Mexican Restaurant,47.671537548199176,-122.11900088622488
2905,FedEx Office Print & Ship Center,Shipping Store,47.67128901115154,-122.11575719352231
2906,Romio's Pizza & Pasta,Pizza Place,47.671587,-122.116033
2907,Great Clips,Salon / Barbershop,47.67010324387953,-122.11064882579187
2908,Geeks on a Trail - Redmond,Trail,47.6710319519043,-122.11000061035156
2909,Cartridge World,Paper / Office Supplies Store,47.672706,-122.110799
2910,Bear Creek Floral & Gift,Flower Shop,47.672706,-122.110799
2911,B.White Lawn Service,Construction & Landscaping,47.49541091918945,-122.260009765625
2912,Allstars Demolition LLC,Construction & Landscaping,47.497027,-122.261911
2913,Campbell Hill,Playground,47.495515509503186,-122.25324384198437
2914,Grocery Outlet,Grocery Store,47.4964345,-122.2482847
2915,Shell,Gas Station,47.49695957,-122.2471905
2916,Standing On Top,Cosmetics Shop,47.497024,-122.24805088
2917,Skyway Water Shed,Pool,47.499442,-122.235879
2918,Lakeridge,Travel & Transport,47.49948936703404,-122.23619434834022
2919,Sparrow's Kitchen Haven,Tea Room,47.492434,-122.229737
2920,Lake Thai Cuisine,Thai Restaurant,47.500691892192926,-122.2215700149536
2921,"Nebraska Atlantic Transportation, Inc.",Rental Service,47.4945172,-122.2211358
2922,Pro-Flight Aviation Inc,Airport Terminal,47.49517542318424,-122.21843403882264
2923,Northwest Seaplanes,Airport Terminal,47.49752700000001,-122.21883600000001
2924,Fast Locksmith Renton Washington,Locksmith,47.493055357063255,-122.222361266613
2925,Allstate Personal Financial Representative: Johnny Lo,Financial or Legal Service,47.498870750091896,-122.22090214490801
2926,Guadalajara Restaurant,Food,47.498695373535156,-122.22380065917969
2927,Why? Grocery,Grocery Store,47.49975204467773,-122.22127532958984
2928,St. Vincent de Paul,Thrift / Vintage Store,47.491129,-122.218622
2929,Cost Plus World Market,Furniture / Home Store,47.4961125,-122.2056871
2930,Jimmy John's,Sandwich Place,47.496534457449464,-122.205104576978
2931,Potbelly Sandwich Shop,Sandwich Place,47.4974141,-122.2051782
2932,Top Pot Doughnuts,Donut Shop,47.497583954055465,-122.20449866166008
2933,Seattle Sun Tan Renton Landing,Tanning Salon,47.4962522498971,-122.20508483484122
2934,Vino At The Landing,Wine Bar,47.498026512278365,-122.20452406378124
2935,LA Fitness,Gym,47.4960775634305,-122.2064561524822
2936,Sharetea Landing,Bubble Tea Shop,47.49829443071961,-122.20329679903791
2937,Regal The Landing & RPX,Movie Theater,47.498751,-122.203344
2938,Wingstop,Wings Joint,47.49655972246109,-122.20517835389242
2939,Papaya Vietnamese Restaurant,Vietnamese Restaurant,47.4981780167132,-122.20362027608057
2940,Panera Bread,Bakery,47.49770006353975,-122.20253893250616
2941,The Rock Wood Fired Pizza,Restaurant,47.49804579,-122.2042325
2942,Ulta Beauty – Curbside Pickup Only,Cosmetics Shop,47.49715689999999,-122.2046983
2943,Wildfin American Grill,American Restaurant,47.49772678125479,-122.20513953239632
2944,The Balanced Athlete,Shoe Store,47.49807482591623,-122.20446793992063
2945,Marshalls,Department Store,47.4962943,-122.2043699
2946,Menchie's,Frozen Yogurt Shop,47.498026,-122.204101
2947,Five Guys,Burger Joint,47.498748600000006,-122.2030495
2948,Red Robin Gourmet Burgers and Brews,Restaurant,47.49789702,-122.2058467
2949,DICK'S Sporting Goods,Sporting Goods Shop,47.496216684594,-122.20298050804605
2950,Torero's,Mexican Restaurant,47.498150694818115,-122.2025536441918
2951,Mucho Burrito Fresh Mexican Grill,Mexican Restaurant,47.49779,-122.203044
2952,Gyros House Mediterranean,Mediterranean Restaurant,47.49793805540028,-122.20481651113907
2953,AT&T,Mobile Phone Shop,47.4979584,-122.2051922
2954,Trencher's Kitchen & Tap,Gastropub,47.498551,-122.2045
2955,The UPS Store,Shipping Store,47.498105098401744,-122.2054078511428
2956,Famous Footwear,Shoe Store,47.49651816641028,-122.20476079908636
2957,Ross Dress for Less,Clothing Store,47.49657777767445,-122.20377096067855
2958,Izakaya Kaiten Sushi,Japanese Restaurant,47.4977274163677,-122.20350437643556
2959,Creative Mom Toys,Toy / Game Store,47.49842366471552,-122.20386264211659
2960,C'est La Vie,Boutique,47.498299697651284,-122.20321227124536
2961,WW (Weight Watchers),Weight Loss Center,47.497709,-122.202724
2962,PetSmart,Pet Store,47.4964279,-122.2012929
2963,The Landing,Shopping Mall,47.498770781639756,-122.20139923252556
2964,Massage Envy - Renton Landing,Spa,47.49769000000001,-122.201539
2965,Target,Big Box Store,47.4966527373479,-122.20045502008713
2966,Verizon,Mobile Phone Shop,47.4973005,-122.2018182
2967,Panda Express,Chinese Restaurant,47.497531074921504,-122.20198219914451
2968,Starbucks,Coffee Shop,47.496626863660886,-122.20045826956266
2969,Fry's Electronics,Electronics Store,47.49686240617775,-122.19818106114687
2970,Lowe's,Hardware Store,47.5002609,-122.1990762
2971,Griffis Lake Washington,Residential Building (Apartment / Condo),47.498672,-122.20093200000001
2972,Hello peoples,Lingerie Store,47.493747,-122.192458
2973,The Landing Roundabout,Plaza,47.497795050562594,-122.203773260648
2974,Mighty Mugs,Coffee Shop,47.492215,-122.201881
2975,The Boeing Store,Gift Shop,47.49200493504039,-122.20162017656406
2976,Danner,Shoe Store,47.4977394447966,-122.20410381849196
2977,Record Espresso,Coffee Shop,47.49194491561079,-122.20173257431476
2978,The ProShop at The Landing,Sporting Goods Shop,47.498411355750896,-122.2038594919632
2979,The Brick Pub and Grill,Pub,47.50064109674665,-122.18594014559746
2980,Subway,Sandwich Place,47.4984456,-122.1813947
2981,Pizza Hut,Pizza Place,47.49881445421938,-122.18130435794592
2982,Safeway,Grocery Store,47.4990134,-122.1802101
2983,Tullys At Safeway,Coffee Shop,47.4976,-122.181175
2984,Fitness Center,Gym,47.49777518746102,-122.18113968728515
2985,Shell,Gas Station,47.500197463754866,-122.18076957032751
2986,Instant Garage Door Repair - IGD,Auto Garage,47.495851,-122.17928799999999
2987,Highly Recommended Product,Accessories Store,47.496851,-122.169983
2988,Renton Highlands Connector Stop,Bus Station,47.49815545859021,-122.17904718515842
2989,RTC Bakery,Bakery,47.49124173981225,-122.17601261505483
2990,Kiwanis Park,Playground,47.49678188333333,-122.165317
2991,Club Plank!,Athletics & Sports,47.492724795544326,-122.16540172054657
2992,Vercello Wetland Trail,Park,47.498193,-122.148206
2993,Shamrock Heights Community Park,Playground,47.49245461006157,-122.14642315052272
2994,Rockin' Horse Dance Barn,Dance Studio,47.49687461012461,-122.14014306761841
2995,Seattle Eight Tile,Construction & Landscaping,47.494137,-122.143626
2996,Jay Berry's Cafe,Café,47.50034020617584,-122.12219913215506
2997,Shell,Gas Station,47.50079246429061,-122.12325719529389
2998,Coal Field Park,Park,47.4921528170241,-122.12282180786131
2999,Cedar River Espresso,Coffee Shop,47.500619,-122.12261200000002
3000,Buzzy Beans Espresso,Coffee Shop,47.50088882446289,-122.12295532226562
3001,BR Roofing Inc,Construction & Landscaping,47.497429,-122.1091079
3002,Natural Creations Pools,Home Service,47.4995,-122.11693
3003,Natural Creations Pools LLC,Pool,47.4996527,-122.1168024
3004,Ravenwood Farms,Stables,47.493455,-122.087327
3005,Donna's Waffle House,Breakfast Spot,47.497544288635254,-122.09229826927185
3006,Moore Fire Protection,Home Service,47.49756038188934,-122.092342
3007,African Art Gallery and importer,Art Gallery,47.498327,-122.094605
3008,Bullit Gorge Trail,Trail,47.49267959594727,-122.05551147460938
3009,Summit Trail,Trail,47.49334816173293,-122.04223476054165
3010,Metro Bus Stop 55130,Bus Stop,47.50324166704447,-122.25124182648456
3011,Lakeridge Swim Club,Gym Pool,47.500817718509815,-122.23869323893742
3012,Lakeridge Park,Park,47.50682351218946,-122.24736213684082
3013,Skyway Park Bowl & Casino,Bowling Alley,47.49673321472017,-122.24640850297631
3014,Genes Ristorante,Food,47.5023193359375,-122.23693084716795
3015,Steffes Construction INC,Construction & Landscaping,47.50482,-122.23366
3016,Pacific Rim Source,Food,47.501731872558594,-122.23979949951172
3017,Will Rogers – Wiley Post Memorial Seaplane Base,Airport,47.50064115476099,-122.21762180328369
3018,Water's Table,Restaurant,47.50307713373679,-122.20539959895176
3019,Peyrassol Cafe,Café,47.50296169815033,-122.20367173121264
3020,Hyatt Regency Lake Washington At Seattle's Southport,Hotel,47.503089543002034,-122.205230016083
3021,Rosie's Diner,Café,47.501782037592314,-122.20708448312763
3022,Stay Fit By Hyatt- Lake Washington,Gym / Fitness Center,47.503061,-122.205501
3023,Waterways Cruise,Boat or Ferry,47.50337331,-122.20572352409364
3024,Market,Café,47.502777,-122.204796
3025,Pool @ Hyatt Regency Lake Washington,Hotel Pool,47.503555,-122.204796
3026,Gene Coulon Park Playground,Playground,47.503816038918856,-122.20402698505518
3027,Coulon Kids Park,Park,47.50415129594875,-122.20397566161995
3028,Trà Tea & Juice Bar,Bubble Tea Shop,47.50263,-122.20284
3029,Tennis Courts @ Coulon Park,Tennis Court,47.503612835960226,-122.20262289047241
3030,Urban Float,Spa,47.4977391306,-122.20532372544906
3031,Dock & Drink,Hotel Bar,47.50329,-122.20533
3032,Residence Inn Seattle Renton,Hotel,47.502842,-122.199498
3033,JP's Bar and Grill,Bar,47.50068927067474,-122.19005258565569
3034,Coulon Boat Launch,Harbor / Marina,47.50268173217773,-122.20008087158205
3035,Hampton Inn by Hilton,Hotel,47.50385775223653,-122.19905740740968
3036,Maya Whole Health Studio,Spa,47.504205999999996,-122.199149
3037,Bristol Gym,Gym,47.502717,-122.20171599999999
3038,Pinnacle on Lk WA - Gym,Gym,47.506656168414295,-122.19924900160132
3039,Santa Fe Mexican Grill,Mexican Restaurant,47.50122342765313,-122.18685316472859
3040,Grocery Outlet,Grocery Store,47.500422,-122.1795774
3041,Vince's Italian,Italian Restaurant,47.50054460801604,-122.17812338587431
3042,Dollar Tree,Discount Store,47.50079,-122.17796100000001
3043,U.S. Bank ATM,ATM,47.50227578,-122.17874922
3044,JOANN Fabrics and Crafts,Fabric Shop,47.5009376901578,-122.17844308370766
3045,Rite Aid,Pharmacy,47.50341450000001,-122.1778683
3046,Viet-Wah Asian Food Market,Grocery Store,47.50139791157582,-122.17828043887228
3047,Circle K,Convenience Store,47.502835,-122.178155
3048,Saigon Sunset,Vietnamese Restaurant,47.501627779467384,-122.18024066560484
3049,Jack in the Box,Fast Food Restaurant,47.500878533038474,-122.17909723520279
3050,Taqueria El Taco Maestro,Mexican Restaurant,47.504306488187815,-122.17712742962392
3051,Little Peking,Chinese Restaurant,47.504128488700545,-122.1755048685628
3052,La Fuente,Mexican Restaurant,47.50432692845493,-122.17550790546913
3053,Toshi's Teriyaki,Asian Restaurant,47.50509,-122.177233
3054,Plum Delicious Family Restaurant,American Restaurant,47.505417182692355,-122.17549104603728
3055,Walgreens,Pharmacy,47.5027433,-122.1768057
3056,Mai's Place,Chinese Restaurant,47.50402778758705,-122.17720376863123
3057,Goodwill Renton,Thrift / Vintage Store,47.50550474047148,-122.17723709031208
3058,The Jewelry Exchange,Jewelry Store,47.5019547,-122.17809
3059,Mai Asian Fusion Bistro 旺角,Chinese Restaurant,47.504021270947,-122.17718630103771
3060,Saar's Marketplace,Grocery Store,47.5049775029568,-122.17693336705996
3061,Back Porch Liquor Store,Liquor Store,47.50509,-122.177233
3062,Pho House,Noodle House,47.501798471819754,-122.17979918970724
3063,Rev It Up Java,Coffee Shop,47.501490000000004,-122.180213
3064,Thai On Highlands,Thai Restaurant,47.501490000000004,-122.180213
3065,Taqueria los Potrillos #3,Food Truck,47.5002762270556,-122.18065867552795
3066,Planet Fitness,Gym / Fitness Center,47.50394880969883,-122.1581278687698
3067,Pho Shizzle,Vietnamese Restaurant,47.504611544229654,-122.16387480391585
3068,Casa Durango,Mexican Restaurant,47.50472049037847,-122.16417688541443
3069,Taqueria El Rinconsito - Renton,Mexican Restaurant,47.50500386185383,-122.15766558584015
3070,I Luv Teriyaki,Japanese Restaurant,47.505404742521925,-122.15866488597445
3071,Kim Phuong,Vietnamese Restaurant,47.50545609167682,-122.15857528286676
3072,Starbucks,Coffee Shop,47.50507651361021,-122.15689931410915
3073,Pickled Onion,Dive Bar,47.5045318,-122.1639063
3074,Redbox,Video Store,47.503725,-122.15804299999999
3075,Big Lots,Big Box Store,47.503699793099784,-122.1584885440654
3076,Albertsons,Grocery Store,47.503953,-122.1570019
3077,Jun Xuan Bistro,Chinese Restaurant,47.5046516762261,-122.16445496622654
3078,Greg's Japanese Auto,Automotive Shop,47.5032346,-122.1630203
3079,Amante Pizza and Pasta,Italian Restaurant,47.503273724427224,-122.16331855061951
3080,Carniceria La Chiquita,Food,47.504569000000004,-122.16360700000001
3081,Vitmar,Deli / Bodega,47.503719,-122.16525
3082,Emerald Haze,Marijuana Dispensary,47.503719,-122.16525
3083,ampm,Convenience Store,47.50614456,-122.15728304
3084,La Chiquita Mexican Grocery,Shop & Service,47.504686,-122.164349
3085,Sugar Shack Espresso,Coffee Shop,47.5044937133789,-122.16526794433594
3086,Kim's Tae Kwon Do,Martial Arts School,47.5055476,-122.157875
3087,King and Bunnys Appliances,Construction & Landscaping,47.505826,-122.157397
3088,Hazen Pool,Pool,47.50099158740021,-122.15370200919638
3089,CONCRETELY BEAUTIFUL LLC,Construction & Landscaping,47.503659000000006,-122.14743700000001
3090,Hazen High School Auditorium,Concert Hall,47.50154600000001,-122.15281599999999
3091,Hazen High School Gym,Basketball Court,47.500701565583114,-122.15321971030657
3092,Kubota Garden Landscaping,Construction & Landscaping,47.5016609,-122.1346887
3093,Brike Excavating & Underground Utilties,Business Service,47.50468826293945,-122.13125610351562
3094,Licorice Fern Trail,Trail,47.503118,-122.112048
3095,Kayak Academy,Sporting Goods Shop,47.5013637397017,-122.10640822789516
3096,Prime Landscaping,Construction & Landscaping,47.506533617209314,-122.11511850357056
3097,Capstone Farm,Stables,47.503175,-122.091679
3098,Farmers Insurance,Insurance Office,47.50484848022461,-122.09259796142578
3099,Tilly's Lookout,Scenic Lookout,47.501923,-122.079956
3100,Debbie’s View,Scenic Lookout,47.501884,-122.062769
3101,Squak Mountain West Peak,Mountain,47.502030333461285,-122.06277606463057
3102,West Peak Trail,Trail,47.503741,-122.058796
3103,Central Peak,Mountain,47.503979,-122.047742
3104,Squak Mt. Microwave Tower Lookout,Scenic Lookout,47.504367709541256,-122.0475754434359
3105,Body Balancing  by Mark J. Kane,Gym / Fitness Center,47.50765,-122.256378
3106,Upper Rainier Beach,Gun Range,47.50782796050269,-122.256179118984
3107,Dungeon Of Spirits,Lounge,47.50640106201172,-122.26278686523438
3108,Pizzeria Pulcinella,Pizza Place,47.51128729212054,-122.24811199082546
3109,Lakeridge Playground,Playground,47.51031875610352,-122.24684143066406
3110,Deadhorse Canyon,Park,47.50979206204346,-122.24134908994543
3111,The Blue Parrot Cafe,Café,47.511543,-122.24343
3112,Lakeridge Track,Trail,47.50734877390112,-122.23217412582224
3113,Le Lake House,Beach,47.509219,-122.23555
3114,Lakeridge Singles Club,Speakeasy,47.504244737582944,-122.2351056860196
3115,Gene Coulon Park,Park,47.50660166897992,-122.20196627795136
3116,Ivar's Seafood,Fish & Chips Shop,47.50699742596419,-122.2025764009092
3117,Kidd Valley,American Restaurant,47.506933758876855,-122.20202069827957
3118,2000 Lake Washington Apartments,Residential Building (Apartment / Condo),47.510237,-122.200626
3119,Meadow Crest Playground,Playground,47.507580784982956,-122.18054672297724
3120,Appliance Repair Renton,Home Service,47.509543,-122.17853500000001
3121,Valvoline Instant Oil Change,Gas Station,47.506384999999995,-122.15696299999999
3122,SUBWAY,Sandwich Place,47.50724317292162,-122.15582153251007
3123,Sushi Roll Roll Roll,Sushi Restaurant,47.50629217596733,-122.15586001194131
3124,Red Bamboo Bistro,Chinese Restaurant,47.50460577486618,-122.16439604759216
3125,DJ's Sportscards And Christian Books,Hobby Shop,47.50661759717721,-122.15553399688164
3126,Sushi & Teriyaki,Sushi Restaurant,47.50628324278463,-122.15568655383585
3127,Gourmet Wok,Chinese Restaurant,47.50654,-122.155437
3128,Carpet Proz Installation & Repair,Carpet Store,47.50273513793945,-122.16272735595705
3129,May Valley Park,Park,47.503548,-122.138613
3130,Newcastle Locksmith,Locksmith,47.506620585871445,-122.1164059638977
3131,Cougar Mountain Wilderness Trailhead,Trail,47.5101845806679,-122.087236444618
3132,Margaret's Way Trailhead,Trail,47.507788,-122.08774
3133,Cougar-Squak Corridor,Forest,47.51243,-122.07857
3134,East Ridge Trail,Trail,47.50900650024414,-122.03276824951172
3135,The Stone House Cafe,Café,47.516321433179904,-122.25462950096704
3136,Hutchinson Playground,Baseball Field,47.51366456896844,-122.26062297821044
3137,Spartan's Indoor Cycling Studio,Cycle Studio,47.50981635567121,-122.24134319442035
3138,Rite Aid South Mercer Island,Pharmacy,47.51496851511747,-122.19546418439285
3139,K&W Enterprises Inc,Outdoor Supply Store,47.5139513,-122.1969128
3140,Bus stop #79952,Bus Stop,47.51796875990368,-122.19908237457274
3141,Shell,Gas Station,47.518610325704785,-122.19988945510627
3142,Kennydale Lions Park,Playground,47.51391765408857,-122.19018115962594
